Incident Number,CalendarYear,Month,IncDate,Call_Type,Problem,ResponseArea,Jurisdiction,PriorityDescription,Council_District,Location
24052130,2024,Apr,04/14/2024 12:00:00 AM,Fire,BBQ - Unsafe Cooking,00-2101,AFD,4F,10,"(-97.751547,30.355450)"
24052168,2024,Apr,04/15/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-4902,AFD,3F,5,"(-97.785024,30.166934)"
24052213,2024,Apr,04/15/2024 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2304,AFD,1F,4,"(-97.692307,30.337526)"
24052219,2024,Apr,04/15/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0501,AFD,3F,1,"(-97.686093,30.276351)"
24052221,2024,Apr,04/15/2024 12:00:00 AM,Fire,AUTO - Auto Fire,00-0803,AFD,2F,4,"(-97.714055,30.352851)"
24052370,2024,Apr,04/15/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-0401,AFD,3F,9,"(-97.751711,30.273564)"
24052424,2024,Apr,04/15/2024 12:00:00 AM,Fire,AUTO - Auto Fire,00-1407,AFD,2F,4,"(-97.709233,30.312076)"
24052451,2024,Apr,04/15/2024 12:00:00 AM,Fire,TRASH - Trash Fire,00-1705,AFD,3F,5,"(-97.788054,30.230361)"
24052465,2024,Apr,04/15/2024 12:00:00 AM,Fire,AUTO - Auto Fire,00-2304,AFD,2F,4,"(-97.697118,30.343709)"
24052487,2024,Apr,04/15/2024 12:00:00 AM,Fire,ELEC - Electrical Fire,00-3802,AFD,3F,6,"(-97.820363,30.452641)"
